date,commit_count
2011-08-31,3391384
2011-09-01,1646944
2011-09-02,1276733
2011-09-03,1047853
2011-09-04,819829
2011-09-05,1238940
2011-09-06,5626207
2011-09-07,2062026
2011-09-08,1415522
2011-09-09,3432362
2011-09-10,626751
2011-09-11,4408750
2011-09-12,1983215
2011-09-13,2563958
2011-09-14,3579628
2011-09-15,4753404
2011-09-16,5197415
2011-09-17,1253013
2011-09-18,1431642
2011-09-19,2959026
2011-09-20,5596076
2011-09-21,5056200
2011-09-22,3504430
2011-09-23,2651686
2011-09-24,945836
2011-09-25,1751141
2011-09-26,3404743
2011-09-27,3838000
2011-09-28,2902136
2011-09-29,3209578
2011-09-30,4549086
2011-10-01,861941
2011-10-02,1414116
2011-10-03,5864847
2011-10-04,4359462
2011-10-05,3823188
2011-10-06,2811810
2011-10-07,2972358
2011-10-08,1422947
2011-10-09,670712
2011-10-10,2559783
2011-10-11,4166204
2011-10-12,3495670
2011-10-13,5467504
2011-10-14,6097268
2011-10-15,557760
2011-10-16,1781967
2011-10-17,4138887
2011-10-18,3727654
2011-10-19,4569928
2011-10-20,3193622
2011-10-21,3244310
2011-10-22,629823
2011-10-23,1227261
2011-10-24,5834294
2011-10-25,2717360
2011-10-26,3537111
2011-10-27,2245703
2011-10-28,2421403
2011-10-29,1709392
2011-10-30,2405730
2011-10-31,7337162
2011-11-01,5282853
2011-11-02,5432211
2011-11-03,4657315
2011-11-04,4324918
2011-11-05,1433113
2011-11-06,1173410
2011-11-07,3896488
2011-11-08,6208192
2011-11-09,4757304
2011-11-10,2842719
2011-11-11,7018484
2011-11-12,1034669
2011-11-13,1050032
2011-11-14,3091027
2011-11-15,5536269
2011-11-16,4782353
2011-11-17,3752492
2011-11-18,2521794
2011-11-19,675100
2011-11-20,1159136
2011-11-21,3562209
2011-11-22,3641250
2011-11-23,2905225
2011-11-24,4377726
2011-11-25,1637943
2011-11-26,1335870
2011-11-27,4502032
2011-11-28,4187851
2011-11-29,3694704
2011-11-30,3499775
2011-12-01,3922312
2011-12-02,4386425
2011-12-03,1477810
2011-12-04,821652
2011-12-05,3333069
2011-12-06,5773861
2011-12-07,4252429
2011-12-08,6085591
2011-12-09,3717634
2011-12-10,1848985
2011-12-11,2471719
2011-12-12,4728812
2011-12-13,5833071
2011-12-14,3337441
2011-12-15,4198884
2011-12-16,4336972
2011-12-17,850991
2011-12-18,1932197
2011-12-19,3509216
2011-12-20,5114117
2011-12-21,5009615
2011-12-22,3571498
2011-12-23,3427424
2011-12-24,880635
2011-12-25,557211
2011-12-26,652625
2011-12-27,3403112
2011-12-28,1446867
2011-12-29,991508
2011-12-30,2734440
2011-12-31,2783908
