year_month,commit_count,additions,deletions,agg_loc,agg_complexity,agg_token_count,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing
2020-11,68,5209,702,5919.0,765.0,19708.0,0.1567124985782294,0.7579024965033393,0.7224112309799946
2020-12,24,3287,455,3781.0,400.0,12710.0,0.2594690212617065,0.705701842324475,0.7379400764139541
2021-01,6,589,37,616.0,53.0,1736.0,0.3461538461538461,0.6666666666666666,0.6788617886178862
2021-02,20,869,199,4327.0,752.0,21338.0,0.5367897367482889,0.734617442482611,0.919986380660538
2021-03,26,943,331,3875.0,496.0,16739.0,0.0,0.6756923076923077,0.575974358974359
2021-04,18,902,369,5605.0,867.0,25971.0,0.2038414365496136,0.707881347901955,0.8439201141114986
2021-05,17,1103,763,831.0,126.0,3208.0,0.4772727272727273,0.75,0.9318181818181818
2021-06,15,645,161,1241.0,179.0,5304.0,0.2643557422969187,0.6050420168067226,0.5280112044817927
2021-07,20,411,190,1765.0,278.0,9626.0,0.2745098039215686,0.7777777777777777,0.6782088722013627
2021-08,22,686,200,2834.0,558.0,14712.0,0.4034526854219948,0.6362861120779671,0.5604219948849105
2021-09,14,1033,658,15286.0,2350.0,61484.0,0.9252508790644384,0.082012432012432,0.1629874362925213
